customer_id,date_of_birth,borough,neighborhood,zip_code,name
11561,01-01-1999,QUEENS,SOUTHWEST QUEENS,11415,"Michel, Nele"
11562,07-01-2002,QUEENS,WEST QUEENS,11377,"Albrecht, Simon"
11563,31-05-1989,BRONX,CENTRAL BRONX,10457,"Werner, Laurin"
11564,24-12-1991,MANHATTAN,CENTRAL HARLEM,10027,"Jäger, Leon"
11565,24-11-2013,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11237,"Dietrich, Elias"
11566,16-05-2008,STATEN ISLAND,PORT RICHMOND,10303,"Wirth, Hannes"
11567,18-02-1999,STATEN ISLAND,PORT RICHMOND,10302,"Voelker, Antonia"
11568,07-08-2011,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Schneider, Mats"
11569,01-01-2000,QUEENS,WEST CENTRAL QUEENS,11379,"Stephan, Luca"
11570,11-05-2005,MANHATTAN,CENTRAL HARLEM,10037,"Schilling, Paul"
11571,01-01-1999,BROOKLYN,SUNSET PARK,11220,"Zimmermann, Lisa"
11572,23-01-2011,BRONX,SOUTHEAST BRONX,10462,"Förster, Frieda"
11574,16-05-2009,QUEENS,WEST CENTRAL QUEENS,11375,"Ludwig, Emma"
11576,13-10-2003,QUEENS,JAMAICA,11436,"Walter, Dominik"
11577,27-04-2005,QUEENS,WEST QUEENS,11377,"Heinrichs, Ben"
11578,04-10-2005,MANHATTAN,UPPER WEST SIDE,10025,"Hoffmann, Charlotte"
11579,02-05-2012,BROOKLYN,CENTRAL BROOKLYN,11212,"Stark, Luis"
11580,08-08-2011,QUEENS,JAMAICA,11435,"Jäger, Marco"
11581,19-01-2015,QUEENS,JAMAICA,11436,"Beck, Amelie"
11582,12-08-2012,QUEENS,WEST CENTRAL QUEENS,11379,"Scholz, Erik"
11583,23-06-2014,QUEENS,ROCKAWAYS,11691,"Schütz, Ben"
11584,03-02-2010,BROOKLYN,FLATBUSH,11203,"Horn, Noah"
11585,23-08-2017,QUEENS,SOUTHWEST QUEENS,11417,"Freitag, Leon"
11586,04-04-2005,BROOKLYN,BOROUGH PARK,11230,"Weiß, Oskar"
11587,01-01-1999,QUEENS,WEST CENTRAL QUEENS,11375,"Otto, Finn"
11588,20-08-2006,QUEENS,SOUTHEAST QUEENS,11427,"Ziegler, Theo"
11589,01-01-1999,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Huber, Malte"
11591,20-06-2001,QUEENS,NORTH QUEENS,11355,"Braun, Laurin"
11592,15-05-2011,QUEENS,JAMAICA,11436,"Schmidt, Alexander"
11593,16-05-2005,BRONX,SOUTHEAST BRONX,10465,"Wagner, Julian"
11594,01-01-1999,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Lang, Anton"
11598,13-09-2009,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Meyer, Oskar"
11599,26-07-2007,QUEENS,JAMAICA,11434,"Maier, Mila"
11602,01-01-1999,QUEENS,SOUTHEAST QUEENS,11004,"Walter, Lennard"
11604,24-12-2015,BRONX,SOUTHEAST BRONX,10473,"Meyer, Amelie"
11605,14-07-2001,BROOKLYN,CENTRAL BROOKLYN,11213,"Peters, Malte"
11606,19-06-2015,BROOKLYN,SUNSET PARK,11232,"Lorenz, Lea"
11607,29-06-2005,QUEENS,NORTH QUEENS,11354,"Möller, Greta"
11608,28-12-2006,BROOKLYN,GREENPOINT,11211,"Lehmann, Julian"
11609,23-10-2012,BROOKLYN,SUNSET PARK,11220,"Graf, Antonia"
11610,01-01-2000,BRONX,SOUTHEAST BRONX,10465,"Schröter, Elias"
11613,01-01-2000,QUEENS,SOUTHWEST QUEENS,11418,"Schütz, Lara"
11614,10-05-2000,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Becker, Elias"
11615,16-05-2008,BROOKLYN,NORTHWEST BROOKLYN,11217,"Vogel, Leni"
11616,16-05-2008,BROOKLYN,NORTHWEST BROOKLYN,11205,"Schütz, Dominik"
11619,17-05-2007,BROOKLYN,BOROUGH PARK,11230,"Freitag, Amelie"
11620,23-10-2017,BROOKLYN,NORTHWEST BROOKLYN,11217,"Roth, Dennis"
11623,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Weiß, Tom"
11624,22-07-2002,BROOKLYN,SOUTHERN BROOKLYN,11235,"Kühn, Julius"
11625,23-09-2020,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Keller, Marco"
11626,25-08-2002,QUEENS,JAMAICA,11436,"Fuchs, Alexander"
11627,10-09-2015,MANHATTAN,CENTRAL HARLEM,10030,"Beck, Kilian"
11628,20-08-1961,BROOKLYN,CENTRAL BROOKLYN,11213,"Scholz, Sebastian"
11629,01-01-2000,QUEENS,NORTHWEST QUEENS,11106,"Walter, Lina"
11631,16-05-2006,MANHATTAN,CENTRAL HARLEM,10027,"Schuster, Moritz"
11632,01-01-2000,BROOKLYN,FLATBUSH,11225,"Weiß, Dennis"
11634,01-01-2000,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Schneider, Sofia"
11635,30-11-2003,QUEENS,NORTHWEST QUEENS,11102,"Kopp, Ben"
11636,01-01-1999,QUEENS,JAMAICA,11433,"Baumann, Nico"
11638,01-01-1999,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Schulz, Mats"
11639,13-11-2013,MANHATTAN,CHELSEA AND CLINTON,10001,"Peters, Jonathan"
11640,19-08-2010,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10022,"Krüger, Lotta"
11641,01-01-2000,QUEENS,ROCKAWAYS,11692,"Graf, Greta"
11642,20-08-2005,QUEENS,SOUTHWEST QUEENS,11418,"Zimmermann, Aaron"
11643,01-01-1999,MANHATTAN,UPPER EAST SIDE,10065,"Ludwig, Johanna"
11644,null,BRONX,BRONX PARK AND FORDHAM,10458,"Weber, Ruben"
11646,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11229,"Berger, Elias"
11647,18-02-2010,BRONX,HIGH BRIDGE AND MORRISANIA,10451,"Schuster, Mia"
11648,01-01-2000,BRONX,HIGH BRIDGE AND MORRISANIA,10451,"Lang, Adrian"
11649,01-01-1999,QUEENS,WEST QUEENS,11373,"Lehmann, Erik"
11650,01-01-1999,QUEENS,WEST QUEENS,11377,"Böhm, Victoria"
11652,02-06-2016,BRONX,CENTRAL BRONX,10457,"Sommer, Theo"
11654,28-11-2005,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Otto, Laurin"
11656,15-09-1992,QUEENS,NORTH QUEENS,11356,"Wagner, Charlotte"
11657,21-10-2013,MANHATTAN,LOWER EAST SIDE,10009,"Dietrich, Fabian"
11659,26-12-2010,MANHATTAN,CENTRAL HARLEM,10039,"Lange, Dominik"
11660,16-05-2005,BROOKLYN,NORTHWEST BROOKLYN,11205,"Meyer, Elias"
11661,01-02-2010,BROOKLYN,BOROUGH PARK,11230,"Stephan, Ben"
11662,14-09-2011,STATEN ISLAND,SOUTH SHORE,10309,"Scholz, Malte"
11663,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Stark, Kilian"
11665,29-10-2011,STATEN ISLAND,MID-ISLAND,10314,"Böhm, Pascal"
11668,06-06-1993,QUEENS,ROCKAWAYS,11693,"Kühn, Elias"
11670,27-05-2012,MANHATTAN,CHELSEA AND CLINTON,10020,"Schulz, Nils"
11671,01-01-1999,BROOKLYN,CENTRAL BROOKLYN,11213,"Adam, Hanna"
11672,01-10-2015,BROOKLYN,SUNSET PARK,11232,"Scholz, Ruben"
11673,24-02-2010,QUEENS,NORTHWEST QUEENS,11105,"Schröder, Paul"
11675,01-01-2000,BRONX,SOUTHEAST BRONX,10465,"Adam, Hannes"
11677,17-10-2015,QUEENS,WEST QUEENS,11370,"Kopp, Luca"
11678,01-01-2000,QUEENS,WEST CENTRAL QUEENS,11374,"Seidel, Julius"
11679,20-05-1997,BROOKLYN,GREENPOINT,11222,"Lange, Luis"
11680,01-01-1999,QUEENS,ROCKAWAYS,11695,"Lorenz, Noah"
11681,24-11-2016,BRONX,NORTHEAST BRONX,10475,"Zimmermann, Jonas"
11682,28-08-2005,QUEENS,NORTH QUEENS,11359,"Wagner, Marco"
11683,01-01-2000,MANHATTAN,LOWER MANHATTAN,10005,"Müller, Anton"
11685,01-10-2000,QUEENS,SOUTHWEST QUEENS,11417,"Sommer, Marie"
11686,12-11-2010,BRONX,BRONX PARK AND FORDHAM,10467,"Schäfer, Charlotte"
11688,16-05-2005,BRONX,NORTHEAST BRONX,10469,"Reuter, Philipp"
11689,null,QUEENS,SOUTHEAST QUEENS,11004,"Michel, Ella"
11691,28-05-1992,MANHATTAN,UPPER WEST SIDE,10024,"Otto, Jakob"
11692,01-01-1999,BRONX,SOUTHEAST BRONX,10465,"Lorenz, Marie"
11693,null,BROOKLYN,BOROUGH PARK,11218,"Frank, Levi"
11694,09-04-1978,QUEENS,ROCKAWAYS,11693,"Martens, David"
11695,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10458,"Weiß, Luis"
11697,11-11-2010,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Schröder, Sarah"
11698,01-01-1999,STATEN ISLAND,PORT RICHMOND,10302,"Simon, Paula"
11699,12-11-2012,QUEENS,SOUTHWEST QUEENS,11420,"Braun, Elias"
11700,01-01-2000,QUEENS,JAMAICA,11432,"Beck, Leni"
11701,08-10-2016,MANHATTAN,UPPER EAST SIDE,10065,"Lange, Timo"
11702,16-05-2009,QUEENS,SOUTHEAST QUEENS,11427,"Maier, David"
11705,24-02-2015,QUEENS,JAMAICA,11433,"Hartmann, Charlotte"
11706,23-10-2007,BRONX,SOUTHEAST BRONX,10464,"Walter, Mats"
11707,22-03-2015,BROOKLYN,CENTRAL BROOKLYN,11233,"Braun, Oskar"
11708,01-01-2000,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11237,"Bauer, Tobias"
11709,07-01-2008,BROOKLYN,NORTHWEST BROOKLYN,11231,"Förster, Hannes"
11712,29-06-2008,STATEN ISLAND,PORT RICHMOND,10310,"Weber, Frieda"
11713,09-08-2009,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Bauer, Moritz"
11714,01-01-2000,MANHATTAN,LOWER MANHATTAN,10007,"Stark, Ben"
11715,26-07-2004,BROOKLYN,CENTRAL BROOKLYN,11213,"Schwarz, Linus"
11717,17-03-2014,MANHATTAN,LOWER EAST SIDE,10002,"Sommer, Helene"
11718,05-11-2003,MANHATTAN,LOWER EAST SIDE,10009,"Winkler, Jan"
11719,05-01-1998,QUEENS,ROCKAWAYS,11694,"Koch, Lennard"
11720,01-01-2000,QUEENS,SOUTHWEST QUEENS,11419,"Schuster, Nico"
11721,19-02-2008,BROOKLYN,FLATBUSH,11226,"Weiß, Melina"
11722,25-12-2007,MANHATTAN,CHELSEA AND CLINTON,10011,"Böhm, Mats"
11723,27-11-2016,QUEENS,JAMAICA,11436,"Wirth, Felix"
11724,02-11-2016,QUEENS,WEST QUEENS,11369,"Ziegler, Alina"
11725,28-11-1987,BRONX,NORTHEAST BRONX,10469,"Schütz, Adrian"
11727,18-04-1999,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Horn, Julian"
11728,12-12-2010,BROOKLYN,SUNSET PARK,11220,"Schuster, Victoria"
11729,11-12-2012,MANHATTAN,UPPER WEST SIDE,10024,"Krämer, Anna"
11730,05-10-2015,QUEENS,WEST CENTRAL QUEENS,11375,"Wagner, Ben"
11731,21-11-2001,BRONX,CENTRAL BRONX,10457,"Lorenz, Lara"
11732,17-12-2008,BRONX,NORTHEAST BRONX,10466,"Arnold, Ronja"
11733,06-06-2016,MANHATTAN,CHELSEA AND CLINTON,10018,"Becker, Peer"
11734,19-01-2015,QUEENS,JAMAICA,11434,"Neumann, Johannes"
11735,01-01-2000,QUEENS,JAMAICA,11435,"Linke, Ella"
11736,11-08-2013,MANHATTAN,LOWER MANHATTAN,10005,"Schmitt, Jakob"
11737,04-03-2013,BRONX,NORTHEAST BRONX,10475,"Lehmann, Simon"
11738,22-10-2002,QUEENS,SOUTHWEST QUEENS,11419,"Kuhn, Lea"
11739,16-05-1984,MANHATTAN,LOWER MANHATTAN,10280,"Martens, Jule"
11740,30-10-2015,MANHATTAN,CENTRAL HARLEM,10027,"Freitag, Paul"
11742,01-01-2000,QUEENS,CENTRAL QUEENS,11365,"Berger, Johannes"
11744,12-11-2010,BRONX,SOUTHEAST BRONX,10461,"Schütz, Henry"
11745,02-08-2006,MANHATTAN,CHELSEA AND CLINTON,10019,"Fischer, Elias"
11746,12-04-2012,BRONX,BRONX PARK AND FORDHAM,10467,"Fuchs, Luna"
11747,01-01-2000,QUEENS,JAMAICA,11412,"Kopp, Lotta"
11748,01-01-2000,QUEENS,SOUTHEAST QUEENS,11428,"Schneider, Emma"
11750,13-03-2006,MANHATTAN,UPPER WEST SIDE,10024,"Martens, Peer"
11751,15-11-2000,QUEENS,NORTHEAST QUEENS,11362,"Simon, Ben"
11752,15-06-2009,QUEENS,NORTH QUEENS,11358,"Vogel, Tim"
11753,27-05-2006,QUEENS,WEST QUEENS,11370,"Keller, Tim"
11754,09-06-2013,MANHATTAN,UPPER EAST SIDE,10021,"Wirth, Collin"
11755,10-03-2011,MANHATTAN,UPPER EAST SIDE,10065,"Adam, Malte"
11756,30-07-2005,QUEENS,SOUTHWEST QUEENS,11419,"Huber, Emma"
11757,27-03-2017,QUEENS,JAMAICA,11434,"Frank, Victoria"
11758,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10301,"Kaiser, Luisa"
11760,null,MANHATTAN,UPPER EAST SIDE,10065,"Arnold, Melina"
11761,20-09-2004,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Hofmann, Frieda"
11762,31-01-2014,QUEENS,SOUTHEAST QUEENS,11004,"Sauer, Alina"
11763,06-10-1983,QUEENS,WEST QUEENS,11373,"Köhler, Nele"
11764,31-05-2007,BROOKLYN,CENTRAL BROOKLYN,11238,"Fuchs, Johanna"
11765,11-02-2006,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11237,"Sommer, Julian"
11766,03-06-2013,MANHATTAN,GREENWICH VILLAGE AND SOHO,10014,"Wolf, Dennis"
11768,16-05-2005,BROOKLYN,BOROUGH PARK,11218,"Schuster, Malte"
11769,01-01-2000,QUEENS,ROCKAWAYS,11691,"Lang, Moritz"
11770,16-05-2009,BROOKLYN,GREENPOINT,11222,"Walter, Felix"
11771,28-10-2014,BROOKLYN,SUNSET PARK,11220,"Hahn, Lennard"
11772,23-04-2009,MANHATTAN,LOWER MANHATTAN,10006,"Kaiser, Elias"
11773,01-01-2000,QUEENS,NORTHEAST QUEENS,11361,"Förster, Luca"
11774,01-01-2000,BRONX,SOUTHEAST BRONX,10462,"Hahn, Paula"
11775,02-08-1998,QUEENS,SOUTHEAST QUEENS,11427,"Krämer, Johannes"
11776,26-06-2008,QUEENS,SOUTHWEST QUEENS,11414,"Becker, Maxim"
11777,05-01-2010,BRONX,BRONX PARK AND FORDHAM,10468,"Stark, Nico"
11780,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Krämer, Ole"
11781,16-05-2005,QUEENS,WEST QUEENS,11368,"Neumann, Mia"
11782,08-09-1990,BROOKLYN,FLATBUSH,11226,"Möller, Florian"
11784,21-11-2013,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Sauer, Anna"
11785,15-08-2012,BROOKLYN,BOROUGH PARK,11230,"Klein, Nils"
11786,01-01-2000,MANHATTAN,LOWER MANHATTAN,10006,"Reuter, Jonathan"
11787,01-01-1999,QUEENS,CENTRAL QUEENS,11366,"Winkler, Sofia"
11788,25-01-2011,QUEENS,JAMAICA,11433,"Huber, Elisa"
11789,04-06-2005,QUEENS,JAMAICA,11435,"Hahn, Hannes"
11790,22-02-2006,BROOKLYN,CENTRAL BROOKLYN,11213,"Kuhnert, Pauline"
11791,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Weber, Elias"
11792,18-03-2013,BROOKLYN,FLATBUSH,11203,"Linke, Florian"
11794,01-01-1999,QUEENS,ROCKAWAYS,11697,"Hahn, Erik"
11795,21-08-2010,STATEN ISLAND,SOUTH SHORE,10307,"Weber, Anna"
11796,01-01-1999,MANHATTAN,CHELSEA AND CLINTON,10018,"Graf, Noah"
11797,22-03-2010,STATEN ISLAND,SOUTH SHORE,10312,"Schneider, Luis"
11798,24-03-2010,STATEN ISLAND,PORT RICHMOND,10310,"Schröter, Mila"
11799,14-04-1999,QUEENS,CENTRAL QUEENS,11365,"Simon, Vincent"
11800,null,MANHATTAN,UPPER EAST SIDE,10044,"Schneider, Charlotte"
11801,16-05-2005,QUEENS,NORTHWEST QUEENS,11105,"Schmid, Elisa"
11802,07-07-2013,MANHATTAN,UPPER WEST SIDE,10023,"Schröter, Jonas"
11803,09-11-2015,MANHATTAN,LOWER MANHATTAN,10005,"Braun, Alina"
11805,18-04-2006,MANHATTAN,UPPER EAST SIDE,10065,"Sauer, Katharina"
11806,16-05-2006,QUEENS,JAMAICA,11434,"Wagner, Ruben"
11807,06-12-1980,QUEENS,SOUTHEAST QUEENS,11004,"Arnold, Lennard"
11808,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10468,"Wagner, Kilian"
11809,12-01-2017,BROOKLYN,BOROUGH PARK,11218,"Berger, Erik"
11810,01-01-2000,QUEENS,SOUTHWEST QUEENS,11414,"Stark, Tobias"
11811,29-12-2014,QUEENS,NORTHWEST QUEENS,11106,"Schulz, Nora"
11812,22-08-2012,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10034,"Kuhn, Emma"
11815,01-01-2000,QUEENS,SOUTHWEST QUEENS,11420,"Busch, Lea"
11817,26-06-2011,MANHATTAN,LOWER MANHATTAN,10006,"Jung, David"
11819,22-07-2002,MANHATTAN,LOWER EAST SIDE,10009,"Engel, Sarah"
11821,01-01-2000,QUEENS,SOUTHEAST QUEENS,11413,"Kuhnert, Pascal"
11822,20-05-2010,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Günther, Mia"
11823,16-05-2008,MANHATTAN,LOWER MANHATTAN,10038,"Busch, Nele"
11824,27-11-2014,QUEENS,SOUTHEAST QUEENS,11004,"Arnold, Anna"
11825,23-12-2003,QUEENS,SOUTHWEST QUEENS,11421,"Günther, Felix"
11826,20-12-2011,QUEENS,NORTH QUEENS,11356,"Lange, Greta"
11828,08-03-2011,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Winkler, Felix"
11834,16-05-2009,QUEENS,ROCKAWAYS,11691,"Schmidt, Oskar"
11836,27-05-2003,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Weber, Carlotta"
11839,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Günther, Nora"
11840,null,QUEENS,NORTHEAST QUEENS,11364,"Wagner, Luca"
11841,25-04-2005,MANHATTAN,LOWER MANHATTAN,10038,"Arnold, Jonas"
11842,16-05-2009,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10022,"Fuchs, Philipp"
11843,07-01-2010,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Wolf, Timo"
11844,02-10-2000,QUEENS,SOUTHEAST QUEENS,11005,"Fuchs, Jonathan"
11845,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10020,"Wirth, Frieda"
11846,01-01-2000,STATEN ISLAND,SOUTH SHORE,10307,"Kaiser, Kilian"
11847,15-07-2001,QUEENS,NORTHWEST QUEENS,11104,"Voigt, Henry"
11848,01-01-2000,QUEENS,WEST QUEENS,11368,"Groß, Nico"
11851,01-01-1999,MANHATTAN,UPPER EAST SIDE,10021,"Kopp, Oskar"
11853,10-03-2016,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Köhler, Charlotte"
11854,16-05-2009,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Peters, Jan"
11855,01-01-1999,MANHATTAN,CHELSEA AND CLINTON,10018,"Weber, Levi"
11856,01-01-1999,BRONX,CENTRAL BRONX,10460,"Krüger, Laurin"
11857,15-08-1993,MANHATTAN,LOWER EAST SIDE,10009,"Hartmann, Marco"
11858,10-05-2006,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Langer, Peer"
11859,10-01-1994,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Dietrich, Antonia"
11863,01-01-1999,QUEENS,SOUTHEAST QUEENS,11413,"Horn, Timo"
11864,15-03-2016,QUEENS,SOUTHEAST QUEENS,11004,"Schwarz, Amelie"
11865,13-03-2016,QUEENS,WEST QUEENS,11369,"Böhm, Oskar"
11866,16-10-2002,BRONX,CENTRAL BRONX,10457,"Schröter, Vincent"
11867,01-01-1999,BROOKLYN,CENTRAL BROOKLYN,11212,"Schäfer, Greta"
11868,27-06-1994,BROOKLYN,NORTHWEST BROOKLYN,11201,"Wirth, Sarah"
11870,23-03-2008,QUEENS,NORTHWEST QUEENS,11101,"Werner, Mats"
11874,01-01-1999,QUEENS,JAMAICA,11433,"Sommer, Johanna"
11876,23-04-2002,STATEN ISLAND,PORT RICHMOND,10303,"Schreiber, Aaron"
11877,12-10-2009,BRONX,BRONX PARK AND FORDHAM,10467,"Dietrich, Vincent"
11878,15-12-2013,BRONX,SOUTHEAST BRONX,10472,"Huber, Luna"
11880,null,BRONX,CENTRAL BRONX,10453,"Engel, Julian"
11882,23-03-2002,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Otto, Leon"
11883,16-05-2016,STATEN ISLAND,SOUTH SHORE,10306,"Krämer, Finn"
11884,16-05-2009,STATEN ISLAND,MID-ISLAND,10314,"Schmidt, Marie"
11885,02-08-2004,STATEN ISLAND,PORT RICHMOND,10310,"Albrecht, Niklas"
11888,05-11-1994,QUEENS,SOUTHWEST QUEENS,11415,"Martens, Adrian"
11889,03-11-2015,QUEENS,WEST QUEENS,11378,"Lang, Jule"
11890,13-10-2016,BROOKLYN,SOUTHERN BROOKLYN,11223,"Möller, Johanna"
11891,17-06-2009,BROOKLYN,CENTRAL BROOKLYN,11238,"Dietz, Amelie"
11892,01-01-1999,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Scholz, Ronja"
11893,16-05-2004,MANHATTAN,LOWER MANHATTAN,10004,"Klein, Luna"
11894,01-01-2000,MANHATTAN,UPPER EAST SIDE,10128,"Koch, Nora"
11895,23-03-2005,QUEENS,WEST QUEENS,11372,"Schwarz, Ronja"
11896,01-01-2000,MANHATTAN,UPPER EAST SIDE,10028,"Vogel, Adrian"
11897,01-01-2000,STATEN ISLAND,PORT RICHMOND,10310,"Scholten, Nils"
11898,15-07-2009,MANHATTAN,CENTRAL HARLEM,10026,"Scholz, Tom"
11899,18-06-2003,BRONX,BRONX PARK AND FORDHAM,10458,"Weber, Finn"
11900,06-03-2014,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Reuter, Leni"
11901,null,MANHATTAN,LOWER MANHATTAN,10005,"Keller, Nele"
11902,27-07-2005,MANHATTAN,LOWER MANHATTAN,10038,"Lange, Mila"
11903,03-09-2003,STATEN ISLAND,PORT RICHMOND,10310,"Weiß, Levi"
11904,01-01-2000,QUEENS,SOUTHWEST QUEENS,11415,"Simon, Linus"
11905,01-01-1999,BROOKLYN,FLATBUSH,11203,"Schmid, Mia"
11906,12-11-2010,STATEN ISLAND,SOUTH SHORE,10312,"Bauer, Dominik"
11907,03-10-2006,QUEENS,CENTRAL QUEENS,11366,"Heinrich, Mila"
11909,14-05-2017,QUEENS,ROCKAWAYS,11693,"Schilling, Jule"
11910,01-01-2000,STATEN ISLAND,SOUTH SHORE,10307,"Werner, Philipp"
11911,13-03-1996,QUEENS,NORTHWEST QUEENS,11103,"Lange, Emilia"
11912,01-01-1999,BROOKLYN,BOROUGH PARK,11230,"Paul, Frieda"
11914,14-12-2005,BROOKLYN,CENTRAL BROOKLYN,11216,"Möller, Elias"
11915,20-06-2013,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Vogel, Nils"
11916,01-01-2003,BROOKLYN,BOROUGH PARK,11218,"Schmid, Hannes"
11917,13-05-1998,BRONX,NORTHEAST BRONX,10470,"Adam, Maxim"
11918,14-02-1998,STATEN ISLAND,SOUTH SHORE,10306,"Schulz, Johannes"
11919,01-01-1999,BROOKLYN,NORTHWEST BROOKLYN,11217,"Richter, Alina"
11920,01-08-2015,MANHATTAN,LOWER MANHATTAN,10280,"Jung, Fabian"
11922,01-01-2001,BRONX,BRONX PARK AND FORDHAM,10468,"Schreiber, Luis"
11923,03-03-2010,QUEENS,NORTHEAST QUEENS,11363,"Scholten, Frieda"
11924,16-05-2005,BRONX,SOUTHEAST BRONX,10473,"Albrecht, Nils"
11925,29-09-2001,MANHATTAN,CENTRAL HARLEM,10026,"Groß, Dominik"
11926,15-05-2000,QUEENS,CENTRAL QUEENS,11367,"Engel, Nele"
11927,22-02-2003,MANHATTAN,CENTRAL HARLEM,10030,"Winkler, Luca"
11928,24-02-2013,BRONX,NORTHEAST BRONX,10469,"Sommer, Jakob"
11929,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11224,"Weiß, Alina"
11930,19-01-1972,BROOKLYN,CENTRAL BROOKLYN,11238,"Koch, Mia"
11931,09-04-2000,QUEENS,SOUTHWEST QUEENS,11416,"Linke, Ruben"
11932,10-03-2011,QUEENS,NORTHEAST QUEENS,11364,"Paul, Tim"
11933,01-01-2000,QUEENS,NORTH QUEENS,11354,"Horn, Nora"
11934,01-01-2000,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11237,"Michel, Marie"
11935,01-01-2000,QUEENS,WEST QUEENS,11377,"Meyer, Levi"
11937,24-10-1999,MANHATTAN,LOWER MANHATTAN,10280,"Langer, Lennard"
11938,16-05-2005,QUEENS,NORTHEAST QUEENS,11361,"Brandt, Luisa"
11941,25-06-2007,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Barth, Nele"
11942,29-03-2009,MANHATTAN,UPPER WEST SIDE,10025,"Schmid, Emil"
11943,01-01-2000,BROOKLYN,BOROUGH PARK,11218,"Groß, Erik"
11944,20-11-2016,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Vogel, Simon"
11945,01-01-2000,QUEENS,JAMAICA,11433,"Fuchs, Erik"
11946,16-03-1999,QUEENS,NORTHWEST QUEENS,11106,"Köhler, Lennard"
11948,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Peters, Lisa"
11949,01-01-2000,MANHATTAN,EAST HARLEM,10035,"Stark, Melina"
11950,09-05-2004,MANHATTAN,LOWER MANHATTAN,10005,"Schuster, Kilian"
11951,25-10-2016,MANHATTAN,UPPER EAST SIDE,10021,"Seidel, Antonia"
11952,31-08-1998,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Scholz, Hanna"
11954,null,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Berger, Timo"
11955,26-12-2010,QUEENS,NORTHWEST QUEENS,11104,"Stephan, Linus"
11956,16-05-2005,QUEENS,ROCKAWAYS,11694,"Frank, Melina"
11957,24-12-2009,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Jung, Malte"
11958,06-08-2007,QUEENS,SOUTHEAST QUEENS,11428,"Ziegler, Luna"
11959,16-05-2011,MANHATTAN,CHELSEA AND CLINTON,10020,"Schmid, David"
11960,18-04-2012,QUEENS,NORTH QUEENS,11356,"Krüger, Jonas"
11961,09-10-2006,STATEN ISLAND,STAPLETON AND ST. GEORGE,10301,"Lehmann, Mathilda"
11962,09-01-2015,QUEENS,NORTHWEST QUEENS,11101,"Peters, Florian"
11963,22-07-1998,BRONX,SOUTHEAST BRONX,10462,"Jung, Anton"
